book_id,author,book_title,book_wiki_url,count,adaptations,isbn,oclc,valid_identifier,metadata_updated,number_of_pages,subject_places,subjects,publish_date,publish_places,goodreads,gc_title,gc_language_code,gc_average_rating,gc_format,gc_ratings_count,gc_text_reviews_count,title,gc_authors
b_0671027352_52990309,Dan Brown,Angels & Demons,https://en.wikipedia.org/wiki/Angels_%26_Demons,0,[],0671027352,52990309,True,True,430.0,"['Vatican City', 'Rome', 'Italy', 'Vaticano', 'Switzerland', 'Vatican', 'CERN', ""Castel Sant'Angelo"", ""St. Peter's Square"", 'Tiber River', 'College of Cardinals']","['heparin', 'ambigrams', 'antimatter', 'Freemasons', 'Swiss Guard', 'Internet Archive Wishlist', 'Murder', 'Investigation', 'Women scientists', 'College teachers', 'Terrorism', 'Catholic Church', 'Fiction', 'Protected DAISY', 'Popular Print Disabled Books', 'Action and adventure fiction', 'papacy', 'suspense fiction', 'thrillers', 'signs and symbols', 'secret societies', 'anti-Catholicism', 'Illuminati', 'vendetta', 'crimes against physicists', 'religious educators', 'popes', 'election', 'suspense', 'In library', 'Anticatolicismo', 'Cryptographers', 'Papas', 'Physicists', 'Símbolos', 'Educadores religiosos', 'Vendeta', 'Accessible book', 'Sociedades secretas', 'Físicos', 'Crimes against', 'Elección', 'Adventure stories', 'Delitos contra', 'Sante sede', 'Novela de suspense', 'Ficción', 'Adventure fiction', 'Secret societies', 'Papacy', 'Vendetta', 'Popes', 'Religious educators', 'Anti-Catholicism', 'Signs and symbols', 'Election', 'Signos y símbolos', 'Suspense fiction']",2000,['New York'],85302,"Angels & Demons (Robert Langdon, #1)",eng,3.88,Mass Market Paperback,9701,1021,Angels & demons,
b_1853405191_40980419,Louise Rennison,"Angus, Thongs and Full-Frontal Snogging","https://en.wikipedia.org/wiki/Angus,_Thongs_and_Full-Frontal_Snogging",0,[],1853405191,40980419,True,False,,,,,,,,,,,,,,
b__53163540,George Orwell,Animal Farm,https://en.wikipedia.org/wiki/Animal_Farm,0,[],,53163540,True,False,,,,,,,,,,,,,,
b_9781847490599_220005468,Leo Tolstoy,Anna Karenina,https://en.wikipedia.org/wiki/Anna_Karenina,0,[],9781847490599,220005468,True,True,,,,2008,,,,,,,,,Anna Karenina,
b_9781405203630_,Alice Hoffman,Aquamarine (novel),https://en.wikipedia.org/wiki/Aquamarine_(novel),0,[],9781405203630,,True,False,,,,,,,,,,,,,,
b_0670133698_707401,Gerald McDermott,Arrow to the Sun,https://en.wikipedia.org/wiki/Arrow_to_the_Sun,0,[],0670133698,707401,True,True,42.0,,"['Folklore', 'Pueblo Indians', 'Caldecott Medal', 'Indians of North America', 'Accessible book', 'Protected DAISY', 'In library', 'Juvenile fiction', 'Sun', 'Pueblos (Indios)', 'Legends']",1974,['New York'],2359401,Arrow to the Sun: A Pueblo Indian Tale,,3.89,Hardcover,96,24,Arrow to the sun,
b_0899664024_39210992,Sinclair Lewis,Arrowsmith (novel),https://en.wikipedia.org/wiki/Arrowsmith_(novel),0,[],0899664024,39210992,True,True,430.0,,"['Physicians', 'In library', 'After years of work as a small', 'Popular Print Disabled Books', 'Protected DAISY', 'Accessible book', 'Practice', 'Satire', 'Pulitzer Prize Winner', 'Fiction', 'Medicine in literature', 'award:pulitzer_prize=1926', 'Open Library Staff Picks', 'award:pulitzer_prize=fiction', 'Scientists', 'Medicine', 'Medical ethics', 'Research', 'Internet Archive Wishlist', 'Evangelists', 'Retired executives', 'Married people', 'Americans', 'Clergy', 'American fiction', 'Protestant churches', 'Social life and customs', 'Middle class']",June 1982,,870625,Arrowsmith,,3.82,Hardcover,6,2,Arrowsmith,
b_0060822554_63537603,John Fante,Ask the Dust,https://en.wikipedia.org/wiki/Ask_the_Dust,0,[],0060822554,63537603,True,True,165.0,,"['OverDrive', 'Fiction', 'Literature', 'Young men', 'Man-woman relationships', 'American Authors']","February 7, 2006",,46227,"Ask the Dust (The Saga of Arthur Bandini, #3)",eng,4.12,Paperback,18643,1134,Ask the Dust (P.S.),"OrderedDict([('author', [OrderedDict([('id', '25864'), ('name', 'John Fante'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1500056366p5/25864.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1500056366p2/25864.jpg')])), ('link', 'https://www.goodreads.com/author/show/25864.John_Fante'), ('average_rating', '4.08'), ('ratings_count', '56972'), ('text_reviews_count', '3352')]), OrderedDict([('id', '13275'), ('name', 'Charles Bukowski'), ('role', 'Introduction'), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1501509674p5/13275.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1501509674p2/13275.jpg')])), ('link', 'https://www.goodreads.com/author/show/13275.Charles_Bukowski'), ('average_rating', '4.00'), ('ratings_count', '524540'), ('text_reviews_count', '22631')])])])"
b_0679452281_,Patrick McGrath,Asylum (McGrath novel),https://en.wikipedia.org/wiki/Asylum_(McGrath_novel),0,[],0679452281,,True,True,254.0,['England'],"['Fiction', 'Psychiatric hospital patients', 'Psychiatric hospitals', ""Psychiatrists' spouses"", 'Sex addicts', 'Sexual behavior', 'Women', 'Sex addiction', 'Mental illness', 'English fiction', 'Large type books', 'Protected DAISY', 'Accessible book']",1997,['New York'],895483,Asylum,,3.79,Hardcover,99,19,Asylum,
b_0224062522_47231087,Ian McEwan,Atonement (novel),https://en.wikipedia.org/wiki/Atonement_(novel),0,[],0224062522,47231087,True,True,372.0,"['England', 'Great Britain', 'University of Cambridge']","['Dunkirk Evacuation', 'National Book Critics Circle A', 'award:national_book_critics_ci', 'award:national_book_critics_ci', 'Internet Archive Wishlist', 'Psychological fiction', 'In library', 'Teenage girls', 'Accessible book', 'Fiction', 'Atonement', 'Ex-convicts', 'Sisters', 'Large type books', 'Domestic fiction', 'Life change events', 'Country life', 'Guilt', 'open_syllabus_project', 'World War, 1939-1945', 'History', 'Family', 'Teenagers', 'Protected DAISY', 'False testimony']",2001,['London'],831824,Atonement,eng,3.89,Hardcover,297,34,Atonement,
b_0224062522_47231087,Ian McEwan,Atonement_(novel),https://en.wikipedia.org/wiki/Atonement_(novel),1,['Atonement'],0224062522,47231087,True,True,372.0,"['England', 'Great Britain', 'University of Cambridge']","['Dunkirk Evacuation', 'National Book Critics Circle A', 'award:national_book_critics_ci', 'award:national_book_critics_ci', 'Internet Archive Wishlist', 'Psychological fiction', 'In library', 'Teenage girls', 'Accessible book', 'Fiction', 'Atonement', 'Ex-convicts', 'Sisters', 'Large type books', 'Domestic fiction', 'Life change events', 'Country life', 'Guilt', 'open_syllabus_project', 'World War, 1939-1945', 'History', 'Family', 'Teenagers', 'Protected DAISY', 'False testimony']",2001,['London'],831824,Atonement,eng,3.89,Hardcover,297,34,Atonement,
b_4821105497_37518572,Ryu Murakami,Audition (novel),https://en.wikipedia.org/wiki/Audition_(novel),0,[],4821105497,37518572,True,True,213.0,,,1997,['Tōkyō'],,,,,,,,Ōdishon =,
b_9780060755867_60515267,Meg Cabot,Avalon High,https://en.wikipedia.org/wiki/Avalon_High,0,[],9780060755867,60515267,True,True,,,"['Arthur, in fiction', 'Fiction', 'High schools', 'High schools in fiction', 'Identity', 'Identity (Philosophical concep', 'Identity in fiction', 'Juvenile fiction', 'OverDrive', 'Reincarnation', 'Reincarnation in fiction', 'Schools', 'Schools in fiction', 'Secrets', 'Secrets in fiction', 'Young Adult Fiction', 'Protected DAISY']",2006,['New York'],187812,Avalon High,eng,3.80,Hardcover,39312,1923,Avalon High,
b_9781584350231_61129655,Maurice Georges Dantec,Babylon Babies,https://en.wikipedia.org/wiki/Babylon_Babies,0,[],9781584350231,61129655,True,True,526.0,,"['Genetic engineering', 'Fiction']","September 1, 2005",,187899,Babylon Babies,,3.34,Paperback,332,38,Babylon Babies (Semiotext(e) / Native Agents),"OrderedDict([('author', [OrderedDict([('id', '109466'), ('name', 'Maurice G. Dantec'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1223157732p5/109466.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1223157732p2/109466.jpg')])), ('link', 'https://www.goodreads.com/author/show/109466.Maurice_G_Dantec'), ('average_rating', '3.48'), ('ratings_count', '1454'), ('text_reviews_count', '114')]), OrderedDict([('id', '2809440'), ('name', 'Noura Wedell'), ('role', 'Translator'), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png')])), ('link', 'https://www.goodreads.com/author/show/2809440.Noura_Wedell'), ('average_rating', '3.63'), ('ratings_count', '647'), ('text_reviews_count', '65')])])])"
b_0375412530_47965249,Anne Tyler,Back When We Were Grownups,https://en.wikipedia.org/wiki/Back_When_We_Were_Grownups,0,[],0375412530,47965249,True,True,273.0,['Baltimore (Md.)'],"['Fiction', 'Widows', 'Social life and customs', 'Entertaining', 'Self-actualization (Psychology']",2001,['New York'],77696,Back When We Were Grownups,en-US,3.52,Hardcover,353,32,Back when we were grownups,
b__222639171,Noel Streatfeild,Ballet Shoes (novel),https://en.wikipedia.org/wiki/Ballet_Shoes_(novel),0,[],,222639171,True,False,,,,,,,,,,,,,,
b_037541309_46884190,Dai Sijie,Balzac et la petite tailleuse chinoise,https://en.wikipedia.org/wiki/Balzac_et_la_petite_tailleuse_chinoise,0,[],037541309,46884190,True,False,,,,,,,,,,,,,,
b__2866578,Felix Salten,"Bambi, A Life in the Woods","https://en.wikipedia.org/wiki/Bambi,_A_Life_in_the_Woods",0,[],,2866578,True,True,209.0,,"['Accessible book', 'Bambi (Fictitious character)', 'Deer', 'Deer in fiction', 'Fiction', 'Folklore', 'Juvenile fiction', 'Juvenile literature', 'Legends and stories', 'Protected DAISY', 'In library', 'Legends', 'Legends and stories of Animals', 'Biography']",1926,['Berlin [etc.]'],,,,,,,,Bambi,
b_9780525934257_24502970,Dorothy Allison,Bastard Out of Carolina,https://en.wikipedia.org/wiki/Bastard_Out_of_Carolina,0,[],9780525934257,24502970,True,True,309.0,['Greenville County (S.C.)'],"['Fiction', 'Child abuse', 'Poverty', 'Lesbians', 'OverDrive', 'Literature', 'Accessible book', 'Protected DAISY', 'In library', 'open_syllabus_project']",1992,"['New York, N.Y., U.S.A']",52663,Bastard Out of Carolina,en-US,4.11,Hardcover,945,105,Bastard out of Carolina,
b_4872334523_,Koushun Takami,Battle Royale (novel),https://en.wikipedia.org/wiki/Battle_Royale_(novel),0,[],4872334523,,True,True,666.0,,"['Junior high school students', 'Fiction']",2003,['Tōkyō'],,,,,,,,Batoru rowaiaru,
b_1592120075_,L. Ron Hubbard,Battlefield Earth (novel),https://en.wikipedia.org/wiki/Battlefield_Earth_(novel),0,[],1592120075,,True,True,912.0,,['In library'],January 2001,,6412519,Battlefield Earth: A Saga of the Year 3000,eng,3.52,Paperback,295,30,Battlefield Earth,
b_0553050818_13124258,Iris Rainer Dart,Beaches (novel),https://en.wikipedia.org/wiki/Beaches_(novel),0,[],0553050818,13124258,True,True,276.0,['United States'],"['Literature', 'Fiction', 'Loss (Psychology)', 'OverDrive', 'Female friendship', 'Internet Archive Wishlist', 'Women entertainers', 'Women']",1985,"['Toronto', 'New York']",915001,Beaches,,4.15,Hardcover,33,3,Beaches,
b_1417828617_,Alex Flinn,Beastly,https://en.wikipedia.org/wiki/Beastly,0,[],1417828617,,True,False,,,,,,,,,,,,,,
b_0763607762_41601218,Kate DiCamillo,Because of Winn-Dixie,https://en.wikipedia.org/wiki/Because_of_Winn-Dixie,0,[],0763607762,41601218,True,True,182.0,['Florida'],"['In library', 'Juvenile fiction', 'Fiction', 'Dogs', 'Urban animals', 'OverDrive', 'Pets', 'Protected DAISY', 'Friendship', 'Accessible book', 'City and town life']",2000,"['Cambridge, Mass']",893926,Because of Winn-Dixie,en-US,4.03,Hardcover,310,47,Because of Winn-Dixie,
b__8744835,Vera Caspary,Bedelia (novel),https://en.wikipedia.org/wiki/Bedelia_(novel),0,[],,8744835,True,True,187.0,,"['Crimes against', 'Fiction', 'Husbands', 'Serial murderers', 'Women murderers', 'Accessible book', 'Protected DAISY', 'In library']",1945,['Philadelphia'],,,,,,,,Bedelia.,
b_0385498799_42641634,Myla Goldberg,Bee Season,https://en.wikipedia.org/wiki/Bee_Season,0,[],0385498799,42641634,True,True,275.0,['United States'],"['Aptitud ortográfica', 'In library', 'Jews', 'Spelling ability', 'Familias judías', 'Accessible book', 'Jewish girls', 'Novela judía', 'Jewish families', 'Protected DAISY', 'Muchachas judías', 'Ficción', 'Fiction', 'Novela hogareña']",2000,['New York'],531887,Bee Season,,3.56,Hardcover,437,50,Bee season,
b_1580601200_635065117,Toni Morrison,Beloved (novel),https://en.wikipedia.org/wiki/Beloved_(novel),0,[],1580601200,635065117,True,False,,,,,,,,,,,,,,
b_0575006188_,A. J. Cronin,Beyond This Place,https://en.wikipedia.org/wiki/Beyond_This_Place,0,[],0575006188,,True,False,,,,,,,,,,,,,,
b_0899665144_33446645,Richard Matheson,Bid Time Return,https://en.wikipedia.org/wiki/Bid_Time_Return,0,[],0899665144,33446645,True,True,229.0,,['Internet Archive Wishlist'],1975,['United States'],,,,,,,,Somewhere in Time/ Bid Time Return,
b_1565122178_39269578,Daniel Wallace,Big Fish: A Novel of Mythic Proportions,https://en.wikipedia.org/wiki/Big_Fish:_A_Novel_of_Mythic_Proportions,0,[],1565122178,39269578,True,True,180.0,['Alabama'],"['Death', 'Family relationships', 'Fathers and sons', 'Fiction', 'Parents', 'Storytelling', 'Terminally ill', 'Young men']",1998,"['Chapel Hill, N.C']",870589,Big Fish: A Novel of Mythic Proportions,,3.66,Hardcover,242,41,Big fish,
b_1565122178_39269578,Daniel Wallace,Big Fish_(novel),https://en.wikipedia.org/wiki/Big Fish_(novel),1,['Big Fish'],1565122178,39269578,True,True,180.0,['Alabama'],"['Death', 'Family relationships', 'Fathers and sons', 'Fiction', 'Parents', 'Storytelling', 'Terminally ill', 'Young men']",1998,"['Chapel Hill, N.C']",870589,Big Fish: A Novel of Mythic Proportions,,3.66,Hardcover,242,41,Big fish,
b_9780399145674_41017558,Dave Barry,Big Trouble (novel),https://en.wikipedia.org/wiki/Big_Trouble_(novel),0,[],9780399145674,41017558,True,True,255.0,"['Florida', 'Coconut Grove (Fla.)', 'Coconut Grove (Miami, Fla.)']","['Embezzlement', 'Nuclear weapons', 'Murder', 'Popular Print Disabled Books', 'Problem families', 'Open Library Staff Picks', 'Accessible book', 'Terrorists', 'In library', 'Fiction', 'Homeless persons', 'Criminals', 'Suburban life', 'Protected DAISY', 'Russian American criminals', 'Advertising executives', 'Teenagers', 'Dysfunctional families', 'Families']",1999,['New York'],1135284,Big Trouble,,3.82,Hardcover,302,36,Big trouble,
b_0099857103_,Len Deighton,Billion-Dollar Brain,https://en.wikipedia.org/wiki/Billion-Dollar_Brain,0,[],0099857103,,True,True,337.0,,"['OverDrive', 'Fiction', 'Thriller', 'Accessible book', 'Protected DAISY', 'In library', 'English Science fiction']",1991,['London'],3064632,Billion Dollar Brain,,3.67,Paperback,1,0,Billion-dollar brain,
b_9780140017830_16230170,Keith Waterhouse,Billy Liar,https://en.wikipedia.org/wiki/Billy_Liar,0,[],9780140017830,16230170,True,True,187.0,,"['Fiction', 'Fiction in English', 'Literature', 'OverDrive']",1962,['Harmondsworth'],578644,Billy Liar,eng,3.75,Mass Market Paperback,1356,87,Billy Liar,
b_9780394425696_,William Wharton,Birdy (novel),https://en.wikipedia.org/wiki/Birdy_(novel),0,[],9780394425696,,True,True,309.0,"['Philadelphia (Pa.)', 'United States']","['Fiction', 'History', 'Accessible book', 'Protected DAISY', 'In library']",1979,['New York'],1834855,Birdy,,4.04,Hardcover,10,1,Birdy,
b_0399114432_1123602,Thomas  Harris,Black Sunday (novel),https://en.wikipedia.org/wiki/Black_Sunday_(novel),0,[],0399114432,1123602,True,True,318.0,"['New Orleans (La.)', 'Louisiana', 'New Orleans']","['Fiction', 'Super Bowl in fiction', 'Super Bowl', 'Terrorism in fiction', 'Terrorism', 'Terrorists', 'Terrorists in fiction', 'Fiction in English', 'Accessible book', 'Protected DAISY', 'OverDrive', 'Literature', 'Super Bowl (Football game)', 'In library']",1975,['New York'],4640856,Black Sunday,,3.60,,4,0,Black Sunday,
b_0679202897_1168656,Alan E. Nourse,Blade Runner,https://en.wikipedia.org/wiki/The Blade Runner,1,['Blade Runner'],0679202897,1168656,True,True,245.0,,"['Science fiction', 'Internet Archive Wishlist']",1974,['New York'],849069,The Bladerunner,,3.80,Hardcover,135,15,The bladerunner,
b_9781407124261_,,Blood Red Road,https://en.wikipedia.org/wiki/Blood Red Road,1,['Blood Red Road'],9781407124261,,True,False,,,,,,,,,,,,,,
b_0440226686_42412510,Annette Curtis Klause,Blood and Chocolate (novel),https://en.wikipedia.org/wiki/Blood_and_Chocolate_(novel),0,[],0440226686,42412510,True,True,264.0,,"['Fiction', 'Juvenile fiction', 'OverDrive', 'Teenagers', 'Werewolves', 'In library', 'Horror tales', 'Protected DAISY', 'Young adult fiction']",1997,['New York'],,,,,,,,Blood and chocolate,
b_0892960698_10685673,James Ellroy,Blood on the Moon (novel),https://en.wikipedia.org/wiki/Blood_on_the_Moon_(novel),0,[],0892960698,10685673,True,True,263.0,"['Los Angeles (Calif.)', 'California', 'Los Angeles']","['In library', 'Police', 'Serial murders', 'Crimes against', 'Fiction', 'Women']",1984,['New York'],941104,Blood On The Moon,,3.45,Hardcover,1,0,Blood on the moon,
b__20156268,Aldous Huxley,Brave New World,https://en.wikipedia.org/wiki/Brave_New_World,0,[],,20156268,True,False,,,,,,,,,,,,,,
b__964700,,Breakfast at Tiffany's_(novel),https://en.wikipedia.org/wiki/Breakfast at Tiffany's_(novel),1,"[""Breakfast at Tiffany's""]",,964700,True,False,,,,,,,,,,,,,,
b_0385280890_,Kurt Vonnegut,Breakfast of Champions,https://en.wikipedia.org/wiki/Breakfast_of_Champions,0,[],0385280890,,True,True,302.0,,"['Authorship', 'Science fiction', 'Fiction', 'OverDrive', 'Classic Literature', 'Drama', 'Accessible book', 'Protected DAISY']",May 1973,,920920,"Breakfast of Champions, or Goodbye, Blue Monday!",eng,4.08,Hardcover,381,40,Breakfast of Champions,
b_0330352938_39284951,Patrick McCabe,Breakfast on Pluto,https://en.wikipedia.org/wiki/Breakfast_on_Pluto,0,[],0330352938,39284951,True,True,200.0,"['England', 'London', 'London (England)', 'Northern Ireland']","['England', 'Fiction', 'Gay youth', 'Irish', 'Irish fiction', 'Male prostitutes', 'Terrorism', 'Transvestites', 'Accessible book', 'Protected DAISY', 'Cross-dressers']",1998,['London'],1368622,Breakfast on Pluto,,3.50,,18,1,Breakfast on Pluto,
